rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect8b_rbd;nalu_mate8b_rbd;nalu_hist8b_rbd;prom_lect8b_rbd;prom_mate8b_rbd;prom_hist8b_rbd;dif_lect8b_rbd;dif_mate8b_rbd;dif_hist8b_rbd;difgru_lect8b_rbd;difgru_mate8b_rbd;difgru_hist8b_rbd;sigdif_lect8b_rbd;sigdif_mate8b_rbd;sigdif_hist8b_rbd;siggru_lect8b_rbd;siggru_mate8b_rbd;siggru_hist8b_rbd;marca_lect8b_rbd;marca_mate8b_rbd;marca_hist8b_rbd;marcadif_lect8b_rbd;marcadif_mate8b_rbd;marcadif_hist8b_rbd;palu_eda_ins_lect8b_rbd;palu_eda_ele_lect8b_rbd;palu_eda_ade_lect8b_rbd;palu_eda_ins_mate8b_rbd;palu_eda_ele_mate8b_rbd;palu_eda_ade_mate8b_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno
24790;1;COLEGIO EL PRADO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;3;2;3;1;34;33;34;233;250;237;-17;0;-16;-4;-6;-11;-1;0;0;0;0;-1;;;;;;;47.1;50;2.9;42.4;45.5;12.1;0;v12025;20260427;8b;2025
10724;7;COLEGIO CARAMPANGUE;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13601;TALAGANTE;135;Talagante;4;3;5;1;69;72;69;286;326;307;21;23;24;12;21;18;1;1;1;1;1;1;;;;;;;13;29;58;1.4;19.4;79.2;0;v12025;20260427;8b;2025
2068;0;ESCUELA CARMEN ROMERO AGUIRRE;5;DE VALPARAÍSO;56;SAN ANTONI;5603;CARTAGENA;54;San Antonio;2;1;2;2;11;11;11;231;233;242;11;-17;11;6;-9;6;0;0;0;0;0;0;;;;;;;54.5;27.3;18.2;63.6;36.4;0;0;v12025;20260427;8b;2025
296;8;ESCUELA REPUBLICA DE ESTADOS UNIDOS;2;DE ANTOFAGASTA;21;ANTOFAGAST;2101;ANTOFAGASTA;21;Antofagasta;1;1;3;1;67;65;67;206;241;222;-31;6;-11;-31;-15;-26;-1;0;0;-1;-1;-1;;;;;;;70.1;25.4;4.5;55.4;36.9;7.7;0;v12025;20260427;8b;2025
5706;1;ESCUELA PARTICULAR SAN JUAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;3;2;2;1;34;36;34;242;247;251;49;36;30;17;5;15;1;1;1;1;0;1;;;;;;;35.3;41.2;23.5;52.8;33.3;13.9;0;v12025;20260427;8b;2025
1378;1;ESCUELA BASICA ABEL GUERRERO AGUIRRE;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;2;1;2;2;21;21;21;204;224;211;-19;-3;-8;-21;-18;-25;0;0;0;-1;-1;-1;;;;;;;66.7;28.6;4.8;76.2;23.8;0;0;v12025;20260427;8b;2025
1919;4;COLEGIO H. F. CAMILO HENRIQUEZ;5;DE VALPARAÍSO;58;MARGA MARG;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;3;2;4;1;40;40;40;252;275;276;-11;-21;0;2;2;14;0;-1;0;0;0;1;;;;;;;37.5;30;32.5;25;55;20;0;v12025;20260427;8b;2025
2460;0;ESCUELA MARIA LUISA BOUCHON;6;DEL LIBERTADOR BERNARDO OHIGGINS;63;COLCHAGUA;6301;SAN FERNANDO;62;Colchagua;6;4;2;1;9;10;9;265;229;276;10;-28;31;40;-13;40;0;0;1;1;0;1;;;;;;;;;;80;10;10;0;v12025;20260427;8b;2025
7352;0;ESCUELA SOCIEDAD DE SOCORRO DE SEÑORAS;10;DE LOS LAGOS;103;OSORNO;10301;OSORNO;103;Osorno;2;1;2;1;23;21;21;208;243;251;-25;-16;13;-17;1;15;-1;0;0;-1;0;1;;;;;;;60.9;39.1;0;38.1;61.9;0;0;v12025;20260427;8b;2025
10269;5;LICEO MUNC.ALMIRANTE GALVARINO RIVEROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13104;CONCHALÍ;137;Norte;6;4;2;1;30;31;29;218;238;238;-2;-14;9;-7;-4;2;0;0;0;0;0;0;;;;;;;46.7;46.7;6.7;48.4;48.4;3.2;0;v12025;20260427;8b;2025
20087;5;ESCUELA ARCO IRIS;9;DE LA ARAUCANÍA;92;MALLECO;9207;LUMACO;91;Malleco;3;2;1;2;10;11;10;256;270;278;-5;31;-1;38;36;47;0;1;0;1;1;1;;;;;;;30;40;30;36.4;36.4;27.3;0;v12025;20260427;8b;2025
6688;5;ESCUELA PARTICULAR TRANAMIL RULO;9;DE LA ARAUCANÍA;91;CAUTÍN;9111;NUEVA IMPERIAL;92;Cautin Norte;3;2;2;2;3;3;3;264;274;274;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
14514;9;COLEGIO EL ARRAYAN;5;DE VALPARAÍSO;51;VALPARAÍSO;5102;CASABLANCA;53;Valparaiso - Isla de Pascua;3;2;3;1;96;99;96;232;268;244;-32;-41;-28;-5;12;-4;-1;-1;-1;-1;1;0;;;;;;;43.8;45.8;10.4;30.3;51.5;18.2;0;v12025;20260427;8b;2025
16506;9;ESCUELA CHACARILLAS;7;DEL MAULE;71;TALCA;7102;CONSTITUCIÓN;72;Talca;6;4;1;1;19;18;19;245;246;248;42;34;30;27;12;17;1;1;1;1;1;1;;;;;;;47.4;31.6;21.1;50;44.4;5.6;0;v12025;20260427;8b;2025
3107;0;ESCUELA SANTA ELENA;7;DEL MAULE;71;TALCA;7109;SAN CLEMENTE;72;Talca;2;1;1;2;10;10;10;256;249;261;;36;;38;15;30;;1;;1;1;1;;;;2;;2;20;60;20;50;40;10;0;v12025;20260427;8b;2025
8703;3;ESCUELA BASICA N°728 MARYLAND COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13108;INDEPENDENCIA;137;Norte;3;2;3;1;75;76;74;237;254;250;-6;-10;21;0;-2;2;0;0;1;0;0;0;;;;;;;40;52;8;46.1;40.8;13.2;0;v12025;20260427;8b;2025
10246;6;COLEGIO POLIV. SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13125;QUILICURA;137;Norte;3;2;3;1;146;147;145;229;257;228;-4;-13;-9;-8;1;-20;0;-1;0;-1;0;-1;;;;;;;47.3;38.4;14.4;38.1;50.3;11.6;0;v12025;20260427;8b;2025
1092;8;ESCUELA BASICA MINCHA NORTE;4;DE COQUIMBO;42;CHOAPA;4202;CANELA;43;Choapa;2;1;1;2;4;4;4;261;259;266;;;;;;;;;;;;;;;;1;1;1;;;;;;;0;v12025;20260427;8b;2025
6711;3;ESCUELA BASICA MANIUCO;9;DE LA ARAUCANÍA;91;CAUTÍN;9106;GALVARINO;92;Cautin Norte;2;1;1;2;3;3;3;233;250;244;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
1756;6;COLEGIO CLAUDIO MATTE;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;3;2;2;1;97;95;97;226;249;233;-7;-6;-3;1;7;-3;0;0;0;0;1;0;;;;;;;52.6;35.1;12.4;51.6;38.9;9.5;0;v12025;20260427;8b;2025
2420;1;ESCUELA PLAZUELA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6105;DOÑIHUE;61;Cachapoal;2;1;3;2;20;19;20;215;231;228;-6;-25;-7;-22;-25;-20;0;-1;0;-1;-1;-1;;;;;;;70;25;5;68.4;26.3;5.3;0;v12025;20260427;8b;2025
3084;8;ESCUELA LOS ROBLES DE VILCHES CENTRO;7;DEL MAULE;71;TALCA;7109;SAN CLEMENTE;72;Talca;2;1;2;2;1;1;1;;;;;;;;;;;;;;;;1;1;1;1;1;1;;;;;;;0;v12025;20260427;8b;2025
8726;2;ESCUELA PARTICULAR THOMAS JEFFERSON;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13108;INDEPENDENCIA;137;Norte;3;2;3;1;40;43;40;225;242;250;-29;-13;-12;-12;-14;2;-1;0;0;-1;-1;0;;;;;;;50;42.5;7.5;51.2;39.5;9.3;0;v12025;20260427;8b;2025
8895;1;COLEGIO DALCAHUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;11;11;11;213;223;241;;;;;;;;;;;;;2;2;2;1;1;1;72.7;0;27.3;63.6;18.2;18.2;0;v12025;20260427;8b;2025
20133;2;ESCUELA BASICA NINOS FELICES;9;DE LA ARAUCANÍA;91;CAUTÍN;9119;VILCÚN;92;Cautin Norte;3;2;3;1;24;24;24;244;269;246;-14;-21;-16;7;13;-2;0;-1;0;0;1;0;;;;;;;33.3;58.3;8.3;25;54.2;20.8;0;v12025;20260427;8b;2025
5145;4;ESCUELA BASICA GARCIA HURTADO DE MENDOZ;8;DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;84;Arauco;2;1;;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;v12025;20260427;8b;2025
4481;4;ESCUELA JOSE ABELARDO NUNEZ;8;DEL BIOBÍO;83;BIOBÍO;8304;LAJA;82;Bio Bio;2;1;1;1;22;25;22;207;228;227;-26;-16;-10;-11;-6;-4;-1;0;0;-1;0;0;;;;;;;63.6;31.8;4.5;64;28;8;0;v12025;20260427;8b;2025
8208;2;ESCUELA RURAL CURACO DE VILUPULLI;10;DE LOS LAGOS;102;CHILOÉ;10203;CHONCHI;102;Chiloe;6;4;1;2;4;4;4;218;244;231;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
10200;8;ESCUELA BASICA ISABEL LE BRUN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13128;RENCA;134;Poniente;1;1;2;1;55;57;55;221;220;230;-16;-22;;-4;-22;-6;-1;-1;;0;-1;0;;;;;;1;58.2;32.7;9.1;77.2;22.8;0;0;v12025;20260427;8b;2025
25852;0;COLEGIO DIVINA PASTORA NUNOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;133;Oriente;4;3;5;1;60;56;60;243;274;263;13;-2;10;-31;-31;-26;1;0;0;-1;-1;-1;;;;;;;41.7;38.3;20;23.2;50;26.8;0;v12025;20260427;8b;2025
9413;7;ESCUELA GENERAL BASICA SANTA FE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13130;SAN MIGUEL;131;Centro;6;4;3;1;36;36;37;208;232;219;27;5;0;-29;-24;-29;1;0;0;-1;-1;-1;;;;;;;66.7;30.6;2.8;63.9;27.8;8.3;0;v12025;20260427;8b;2025
8872;2;COLEGIO WENLOCK SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;53;52;53;301;345;314;-4;23;-4;27;40;25;0;1;0;1;1;1;;;;;;;1.9;34;64.2;0;5.8;94.2;0;v12025;20260427;8b;2025
25065;1;COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;133;Oriente;4;3;5;1;220;217;220;277;311;294;11;9;12;3;6;5;1;1;1;0;1;1;;;;;;;14.1;40.9;45;2.8;37.3;59.9;0;v12025;20260427;8b;2025
10741;7;ESCUELA EL REMANSO;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;135;Talagante;2;1;2;2;22;23;21;249;265;259;17;8;17;24;23;23;0;0;0;1;1;1;;;;;;;27.3;50;22.7;34.8;43.5;21.7;0;v12025;20260427;8b;2025
25188;7;ESCUELA BÁSICA Y ESPECIAL N°90 AMANECER;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13604;PADRE HURTADO;135;Talagante;3;2;3;1;61;50;57;258;290;284;-3;-1;1;21;34;36;0;0;0;1;1;1;;;;;;;31.1;41;27.9;16;44;40;0;v12025;20260427;8b;2025
3130;5;ESCUELA PEDRO ANTONIO TEJOS TEJOS;7;DEL MAULE;71;TALCA;7104;EMPEDRADO;72;Talca;6;4;1;2;9;9;9;230;238;218;-5;-22;-31;12;4;-13;0;0;-1;0;0;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
25829;6;COLEGIO PART. SAN ADRIAN DE QUILICURA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13125;QUILICURA;137;Norte;3;2;4;1;74;73;74;230;277;247;-27;-20;-12;-20;4;-15;-1;-1;-1;-1;0;-1;;;;;;;50;31.1;18.9;20.5;60.3;19.2;0;v12025;20260427;8b;2025
11766;8;COLEGIO INSTITUTO ARTÍSTICO DE ESTUDIOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;4;3;4;1;5;6;5;272;306;293;;37;;;33;;;1;;;1;;;;;2;;2;;;;;;;0;v12025;20260427;8b;2025
946;6;ESCUELA TERESITA DE LOS ANDES;4;DE COQUIMBO;43;LIMARÍ;4304;PUNITAQUI;42;Limari;2;1;2;2;13;14;12;175;237;199;-42;8;-21;-50;-5;-37;-1;0;0;-1;0;-1;;;;;;;92.3;7.7;0;71.4;21.4;7.1;0;v12025;20260427;8b;2025
10764;6;ESCUELA LA ESPERANZA;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13604;PADRE HURTADO;135;Talagante;2;1;2;2;25;27;25;213;250;228;5;31;-1;-12;8;-8;0;1;0;-1;0;0;;;;;;;60;36;4;44.4;48.1;7.4;0;v12025;20260427;8b;2025
10100;1;ESCUELA EL SALITRE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;6;4;1;1;22;22;22;203;217;238;-11;-6;13;-15;-17;7;0;0;0;-1;-1;0;;;;;;;81.8;18.2;0;81.8;13.6;4.5;0;v12025;20260427;8b;2025
1610;1;COLEGIO ALBERTO HURTADO SEGUNDO;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;2;1;35;41;33;194;240;222;-15;-2;7;-31;-2;-14;-1;0;0;-1;0;-1;;;;;;;77.1;22.9;0;56.1;36.6;7.3;0;v12025;20260427;8b;2025
22271;2;COLEGIO LUIS PASTEUR;10;DE LOS LAGOS;103;OSORNO;10301;OSORNO;103;Osorno;3;2;3;1;28;28;27;214;229;229;-31;-36;-4;-23;-27;-19;-1;-1;0;-1;-1;-1;;;;;;;64.3;28.6;7.1;64.3;28.6;7.1;0;v12025;20260427;8b;2025
12115;0;CENTRO EDUCACIONAL FEDERICO GARCIA LORC;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13128;RENCA;134;Poniente;3;2;2;1;39;39;39;222;220;240;22;-19;-14;-3;-22;4;1;-1;0;0;-1;0;;;;;;;53.8;41;5.1;79.5;17.9;2.6;0;v12025;20260427;8b;2025
336;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION;2;DE ANTOFAGASTA;21;ANTOFAGAST;2101;ANTOFAGASTA;21;Antofagasta;3;2;4;1;104;111;104;236;243;234;-29;-18;-26;-14;-30;-28;-1;-1;-1;-1;-1;-1;;;;;;;43.3;42.3;14.4;56.8;34.2;9;0;v12025;20260427;8b;2025
13117;2;COLEGIO PARTICULAR   SAN LORENZO;3;DE ATACAMA;31;COPIAPÓ;3101;COPIAPÓ;31;Copiapo - Chanaral;4;3;5;1;77;78;77;281;310;297;-10;-34;-20;7;5;8;0;-1;-1;1;1;1;;;;;;;10.4;37.7;51.9;5.1;37.2;57.7;0;v12025;20260427;8b;2025
11789;7;ESCUELA BASICA PART.BROTHERS SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;3;1;37;41;38;234;229;242;-5;-32;-7;-3;-27;-6;0;-1;0;0;-1;0;;;;;;;43.2;43.2;13.5;63.4;36.6;0;0;v12025;20260427;8b;2025
25142;9;COLEGIO ANDINO ANTILLANCA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;10;10;10;298;319;323;47;43;39;24;14;34;1;1;1;1;1;1;;;;;;;0;60;40;0;50;50;0;v12025;20260427;8b;2025
10123;0;ESCUELA BASICA MELVIN JONES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;6;4;2;1;30;31;30;231;231;237;4;-4;9;6;-11;1;0;0;0;0;-1;0;;;;;;;40;46.7;13.3;61.3;35.5;3.2;0;v12025;20260427;8b;2025
12330;7;COLEGIO CRISTIANO EBEN-EZER ANEXO;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;3;2;2;1;9;8;9;216;214;218;-5;-28;3;-9;-28;-18;0;-1;0;0;-1;0;;;;;;;;;;;;;0;v12025;20260427;8b;2025
2297;7;ESCUELA GUSTAVO BISQUERTT S.;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6115;RENGO;61;Cachapoal;2;1;1;2;3;3;3;201;227;234;;;;;;;;;;;;;;;;2;2;2;;;;;;;0;v12025;20260427;8b;2025
24209;8;COLEGIO SAGRADA FAMILIA;11;DE AYSÉN DEL GENERAL CARLOS IBAÑ;112;AYSÉN;11201;AYSÉN;111;Coyhaique;3;2;3;1;47;50;47;253;260;252;24;25;24;16;4;4;1;1;1;1;0;0;;;;;;;29.8;42.6;27.7;30;54;16;0;v12025;20260427;8b;2025
12802;3;FUND.EDUC.COL.FEMENINO MADRE DEL ROSARI;2;DE ANTOFAGASTA;21;ANTOFAGAST;2101;ANTOFAGASTA;21;Antofagasta;3;2;3;1;33;34;32;241;261;253;10;11;8;4;5;5;0;0;0;0;0;0;;;;;;;39.4;45.5;15.2;29.4;55.9;14.7;0;v12025;20260427;8b;2025
405;7;ESCUELA LOS ESTANDARTES;3;DE ATACAMA;31;COPIAPÓ;3101;COPIAPÓ;31;Copiapo - Chanaral;6;4;2;1;34;32;34;223;236;234;19;23;22;-2;-6;-2;1;1;1;0;0;0;;;;;;;50;44.1;5.9;68.8;21.9;9.4;0;v12025;20260427;8b;2025
24873;8;COLEGIO  EPULLAY;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;133;Oriente;4;3;5;1;41;44;42;264;296;260;-6;-4;-23;-10;-9;-29;0;0;-1;-1;-1;-1;;;;;;;17.1;51.2;31.7;4.5;50;45.5;0;v12025;20260427;8b;2025
10810;3;ESCUELA LIDIA MATTE HURTADO;13;METROPOLITANA DE SANTIAGO;135;MELIPILLA;13501;MELIPILLA;135;Talagante;1;1;2;2;21;21;21;246;275;249;9;-4;15;21;33;13;0;0;0;1;1;1;;;;;;;33.3;47.6;19;23.8;57.1;19;0;v12025;20260427;8b;2025
2397;3;ESCUELA CAPITAN IGNACIO CARRERA PINTO;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6104;COLTAUCO;61;Cachapoal;2;1;2;2;13;15;14;260;282;259;35;31;34;35;40;23;1;1;1;1;1;1;;;;;;;15.4;61.5;23.1;20;46.7;33.3;0;v12025;20260427;8b;2025
10415;9;ESCUELA PARTICULAR DESIREE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;137;Norte;3;2;3;1;146;145;145;220;245;240;;;;-17;-11;-8;;;;-1;-1;-1;;;;1;1;1;59.6;30.8;9.6;48.3;42.1;9.7;0;v12025;20260427;8b;2025
22317;4;COLEGIO SAN ANTONIO;14;DE LOS RÍOS;141;VALDIVIA;14107;PAILLACO;141;Valdivia;3;2;2;2;14;17;14;225;230;232;;;;;;;;;;;;;2;2;2;1;1;1;42.9;42.9;14.3;58.8;41.2;0;0;v12025;20260427;8b;2025
382;4;ESCUELA GASPAR CABRALES, ARTÍSTICA Y DE;3;DE ATACAMA;32;CHAÑARAL;3201;CHAÑARAL;31;Copiapo - Chanaral;6;4;4;1;34;30;34;255;275;271;7;11;4;5;2;9;0;0;0;0;0;1;;;;;;;23.5;41.2;35.3;26.7;46.7;26.7;0;v12025;20260427;8b;2025
13489;9;COLEGIO MARIA EDUCA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;3;2;3;1;57;58;56;257;277;271;-11;-6;6;20;21;23;0;0;0;1;1;1;;;;;;;22.8;47.4;29.8;25.9;43.1;31;0;v12025;20260427;8b;2025
11743;9;COLEGIO BASICO LOS LOBOS;8;DEL BIOBÍO;81;CONCEPCIÓN;8110;TALCAHUANO;83;Concepcion;2;1;1;1;24;24;24;236;255;237;18;37;16;18;21;6;1;1;0;1;1;0;;;;;;;33.3;54.2;12.5;41.7;45.8;12.5;0;v12025;20260427;8b;2025
1587;3;COLEGIO MARIA AUXILIADORA;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;3;1;63;62;63;233;245;245;-10;-13;-20;-4;-11;-3;0;-1;-1;0;-1;0;;;;;;;52.4;31.7;15.9;50;38.7;11.3;0;v12025;20260427;8b;2025
2251;9;COLEGIO BELLAVISTA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6108;MACHALÍ;61;Cachapoal;2;1;2;1;12;11;12;232;255;239;10;17;-9;7;13;3;0;0;0;0;1;0;;;;;;;41.7;41.7;16.7;36.4;45.5;18.2;0;v12025;20260427;8b;2025
10346;2;ESCUELA BASICA INES DE SUAREZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13104;CONCHALÍ;137;Norte;3;2;2;1;11;10;11;221;253;245;12;44;25;-4;11;9;0;1;0;0;0;0;;;;;;;54.5;36.4;9.1;20;80;0;0;v12025;20260427;8b;2025
113;9;ESCUELA ALMIRANTE PATRICIO LYNCH;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;6;4;2;1;81;79;81;212;227;229;5;4;8;-13;-15;-7;0;0;0;-1;-1;-1;;;;;;;65.4;27.2;7.4;67.1;29.1;3.8;0;v12025;20260427;8b;2025
9267;3;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;133;Oriente;4;3;5;1;88;92;89;258;278;271;6;1;14;-16;-27;-18;0;0;1;-1;-1;-1;;;;;;;22.7;45.5;31.8;17.4;58.7;23.9;0;v12025;20260427;8b;2025
528;2;ESCUELA GERMAN RIESCO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;41;Elqui;6;4;2;1;11;9;10;230;268;238;;;;;;;;;;;;;2;2;2;1;1;1;54.5;18.2;27.3;;;;0;v12025;20260427;8b;2025
13512;7;COLEGIO JOAQUIN VICUÐA LARRAIN;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;41;Elqui;6;4;2;1;26;25;26;241;248;236;18;28;6;16;6;0;1;1;0;1;0;0;;;;;;;42.3;38.5;19.2;56;28;16;0;v12025;20260427;8b;2025
4358;3;ESCUELA MARIANO PUGA VEGA;8;DEL BIOBÍO;83;BIOBÍO;8311;SANTA BÁRBARA;82;Bio Bio;2;1;1;2;14;15;14;232;243;228;-20;-1;5;14;9;-3;0;0;0;1;0;0;;;;;;;50;35.7;14.3;60;33.3;6.7;0;v12025;20260427;8b;2025
18172;2;COLEGIO AMANECER TALCAHUANO;8;DEL BIOBÍO;81;CONCEPCIÓN;8110;TALCAHUANO;83;Concepcion;3;2;4;1;93;95;93;232;250;252;-5;-20;3;-18;-23;-10;0;-1;0;-1;-1;-1;;;;;;;45.2;46.2;8.6;46.3;43.2;10.5;0;v12025;20260427;8b;2025
24670;0;COLEGIO INTERNACIONAL  ALBA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;4;3;5;1;30;30;30;292;336;307;-25;-21;-24;18;31;18;-1;-1;-1;1;1;1;;;;;;;3.3;40;56.7;0;13.3;86.7;0;v12025;20260427;8b;2025
1856;2;ESCUELA MANTAGUA;5;DE VALPARAÍSO;51;VALPARAÍSO;5107;QUINTERO;53;Valparaiso - Isla de Pascua;6;4;2;2;16;14;16;226;254;215;7;13;-30;1;12;-21;0;0;-1;0;0;-1;;;;;;;43.8;43.8;12.5;42.9;42.9;14.3;0;v12025;20260427;8b;2025
7252;4;ESCUELA RURAL MANTILHUE ALTO;14;DE LOS RÍOS;142;DEL RANCO;14204;RÍO BUENO;142;Ranco;2;1;2;2;12;14;12;225;240;230;-12;-20;-11;0;-2;-6;0;0;0;0;0;0;;;;;;;50;50;0;50;50;0;0;v12025;20260427;8b;2025
12871;6;ESCUELA BASICA VALENTIN LETELIER;2;DE ANTOFAGASTA;22;EL LOA;2201;CALAMA;22;El Loa;6;4;3;1;73;73;73;261;281;290;-18;-6;-6;24;25;42;-1;0;0;1;1;1;;;;;;;21.9;42.5;35.6;19.2;53.4;27.4;0;v12025;20260427;8b;2025
9705;5;ESCUELA BASICA SALOMON SACK;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13116;LO ESPEJO;132;Sur;6;4;1;1;10;10;10;218;218;203;-19;-19;-17;0;-16;-28;0;0;0;0;0;-1;;;;;;;70;20;10;80;20;0;0;v12025;20260427;8b;2025
11033;7;ESCUELA BÁSICA ANGELINA SALAS OLIVARES;3;DE ATACAMA;32;CHAÑARAL;3201;CHAÑARAL;31;Copiapo - Chanaral;6;4;2;1;45;44;45;214;236;224;-4;16;-4;-11;-6;-12;0;1;0;-1;0;-1;;;;;;;71.1;17.8;11.1;54.5;45.5;0;0;v12025;20260427;8b;2025
4750;3;ESCUELA SANTA CLARA;8;DEL BIOBÍO;81;CONCEPCIÓN;8110;TALCAHUANO;83;Concepcion;2;1;3;1;8;9;8;216;231;218;11;28;-10;-21;-25;-30;0;1;0;-1;-1;-1;;;;;;;;;;;;;0;v12025;20260427;8b;2025
17734;2;COLEGIO DA VINCI;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;3;2;3;1;20;21;20;210;229;231;-31;-48;-15;-27;-27;-17;-1;-1;0;-1;-1;-1;;;;;;;65;25;10;71.4;19;9.5;0;v12025;20260427;8b;2025
1215;7;ESCUELA PARTICULAR SAN JOSE;5;DE VALPARAÍSO;53;LOS ANDES;5301;LOS ANDES;52;San Felipe - Los Andes;3;2;3;1;65;64;65;221;252;236;-7;-3;-4;-16;-4;-12;0;0;0;-1;0;-1;;;;;;;64.6;30.8;4.6;40.6;53.1;6.3;0;v12025;20260427;8b;2025
11248;8;ESC. ADRIANA ARANGUIZ CERDA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6117;SAN VICENTE;61;Cachapoal;1;1;2;2;31;28;30;244;248;258;27;14;20;19;6;22;1;0;1;1;0;1;;;;;;;35.5;48.4;16.1;46.4;50;3.6;0;v12025;20260427;8b;2025
67;1;ABRAHAM LINCOLN SCHOOL;15;DE ARICA Y PARINACOTA;151;ARICA;15101;ARICA;151;Arica;3;2;4;1;61;63;62;251;260;260;2;-7;-16;1;-13;-2;0;0;-1;0;-1;0;;;;;;;29.5;49.2;21.3;36.5;50.8;12.7;0;v12025;20260427;8b;2025
7644;9;ESCUELA BASICA SANTA INES;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;2;1;2;1;18;20;19;234;238;232;33;23;14;9;-4;-4;1;1;0;1;0;0;;;;;;;44.4;38.9;16.7;55;35;10;0;v12025;20260427;8b;2025
